"data_pesquisa","lote","consulta","rank","titulo","url","resumo","status"
"2026-07-02T11:56:14","VALTRA 4","Valtra T CVT hydraulic schematic PDF","7","wikipedia.orghttps://pt.wikipedia.org â€º wiki â€º Valtra","https://www.bing.com/ck/a?!&&p=ea28c2420102eb978811a8fccfaef80f9672c5b671db68e84c649a834bd31a3bJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=3f2c54b7-0262-6806-2d41-433d03676969&u=a1aHR0cHM6Ly9wdC53aWtpcGVkaWEub3JnL3dpa2kvVmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:14","VALTRA 4","Valtra T CVT hydraulic schematic PDF","8","valtra.pthttps://www.valtra.pt","https://www.bing.com/ck/a?!&&p=067df2ebd7184aaf33ce32f7105d94c5c5931768d47e5a7dc333f839e5db5979JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=3f2c54b7-0262-6806-2d41-433d03676969&u=a1aHR0cHM6Ly93d3cudmFsdHJhLnB0Lw&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:14","VALTRA 4","Valtra T CVT hydraulic schematic PDF","9","mfrural.com.brhttps://www.mfrural.com.br â€º busca â€º trator-valtra","https://www.bing.com/ck/a?!&&p=67e4169f211fff3c7985ece5086ea0531e68eff51c1367dfba9808ff65ce6170JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=3f2c54b7-0262-6806-2d41-433d03676969&u=a1aHR0cHM6Ly93d3cubWZydXJhbC5jb20uYnIvYnVzY2EvdHJhdG9yLXZhbHRyYQ&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:14","VALTRA 4","Valtra T CVT hydraulic schematic PDF","10","olx.com.brhttps://www.olx.com.br â€º anuncios â€º trator-valtra","https://www.bing.com/ck/a?!&&p=36fe70156e883909e9495b4f9b6f3f78b6746d64c068f3cc2a924aa8f4cadcbcJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=3f2c54b7-0262-6806-2d41-433d03676969&u=a1aHR0cHM6Ly93d3cub2x4LmNvbS5ici9hbnVuY2lvcy90cmF0b3ItdmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:15","VALTRA 4","site:scribd.com Valtra Q5 Q265 manual","0","SEM RESULTADO EXTRAIDO","C:\Users\Pablo Henrique\OneDrive\Documentos\AUTOMATIZAÇÃO\tmp\bing_valtra4\site_scribd_com_Valtra_Q5_Q265_manual.html","","sem_resultado_extraido"
"2026-07-02T11:56:16","VALTRA 4","site:scribd.com Valtra S6 S346 manual","0","SEM RESULTADO EXTRAIDO","C:\Users\Pablo Henrique\OneDrive\Documentos\AUTOMATIZAÇÃO\tmp\bing_valtra4\site_scribd_com_Valtra_S6_S346_manual.html","","sem_resultado_extraido"
"2026-07-02T11:56:17","VALTRA 4","site:scribd.com Valtra T CVT T195 manual","0","SEM RESULTADO EXTRAIDO","C:\Users\Pablo Henrique\OneDrive\Documentos\AUTOMATIZAÇÃO\tmp\bing_valtra4\site_scribd_com_Valtra_T_CVT_T195_manual.html","","sem_resultado_extraido"
"2026-07-02T11:56:18","VALTRA 4","site:manualslib.com Valtra Q265 manual","0","SEM RESULTADO EXTRAIDO","C:\Users\Pablo Henrique\OneDrive\Documentos\AUTOMATIZAÇÃO\tmp\bing_valtra4\site_manualslib_com_Valtra_Q265_manual.html","","sem_resultado_extraido"
"2026-07-02T11:56:19","VALTRA 4","site:manualslib.com Valtra S346 manual","0","SEM RESULTADO EXTRAIDO","C:\Users\Pablo Henrique\OneDrive\Documentos\AUTOMATIZAÇÃO\tmp\bing_valtra4\site_manualslib_com_Valtra_S346_manual.html","","sem_resultado_extraido"
"2026-07-02T11:56:20","VALTRA 4","site:manualslib.com Valtra T195 CVT manual","0","SEM RESULTADO EXTRAIDO","C:\Users\Pablo Henrique\OneDrive\Documentos\AUTOMATIZAÇÃO\tmp\bing_valtra4\site_manualslib_com_Valtra_T195_CVT_manual.html","","sem_resultado_extraido"
